"freqm";"freqf";"firstname";"totalfreq";"percm";"percf" 
5;0;"theeran";5;100;0
0;310;"theia";310;0;100
0;168;"thekla";168;0;100
5;0;"thel";5;100;0
0;51;"thela";51;0;100
931;0;"thelbert";931;100;0
0;521;"thelda";521;0;100
5;0;"theldon";5;100;0
0;85;"thelia";85;0;100
0;5;"thelisa";5;0;100
11;0;"thell";11;100;0
0;43;"thella";43;0;100
1131;222743;"thelma";223874;0.50519488640932;99.4948051135907
7;0;"thelman";7;100;0
0;5;"thelmar";5;0;100
142;47;"thelmer";189;75.1322751322751;24.8677248677249
27;0;"thelmon";27;100;0
311;0;"thelonious";311;100;0
21;0;"thelonius";21;100;0
102;0;"thelton";102;100;0
0;40;"thema";40;0;100
5;0;"themba";5;100;0
0;35;"thembi";35;0;100
5;5;"themis";10;50;50
0;217;"thena";217;0;100
0;12;"thenia";12;0;100
10013;2864;"theo";12877;77.75879475033;22.24120524967
10;0;"theobald";10;100;0
10;20;"theoda";30;33.3333333333333;66.6666666666667
151;0;"theoden";151;100;0
10;0;"theodia";10;100;0
5;0;"theodie";5;100;0
21;0;"theodies";21;100;0
2236;0;"theodis";2236;100;0
0;36;"theodocia";36;0;100
1525;0;"theodor";1525;100;0
49;9502;"theodora";9551;0.513035284263428;99.4869647157366
226094;894;"theodore";226988;99.606146580436;0.39385341956403
49;0;"theodoric";49;100;0
144;0;"theodoro";144;100;0
374;0;"theodoros";374;100;0
0;1290;"theodosia";1290;0;100
27;0;"theodric";27;100;0
178;0;"theodus";178;100;0
10;0;"theofanis";10;100;0
5;0;"theofilos";5;100;0
0;2081;"theola";2081;0;100
0;10;"theolia";10;0;100
213;9;"theon";222;95.9459459459459;4.05405405405405
0;192;"theona";192;0;100
5;311;"theone";316;1.58227848101266;98.4177215189873
0;5;"theoni";5;0;100
0;17;"theonita";17;0;100
0;5;"theopa";5;0;100
0;11;"theopal";11;0;100
0;5;"theophane";5;0;100
197;0;"theophil";197;100;0
0;10;"theophila";10;0;100
174;0;"theophile";174;100;0
0;11;"theophilia";11;0;100
1956;0;"theophilus";1956;100;0
5;0;"theophus";5;100;0
204;0;"theoplis";204;100;0
251;0;"theopolis";251;100;0
0;819;"theora";819;0;100
401;0;"theordore";401;100;0
86;0;"theoren";86;100;0
0;7;"theoria";7;0;100
26;45;"theory";71;36.6197183098592;63.3802816901408
934;0;"theotis";934;100;0
0;858;"thera";858;0;100
5;0;"theral";5;100;0
5;0;"therald";5;100;0
261;0;"theran";261;100;0
0;136;"therasa";136;0;100
10;0;"therdore";10;100;0
0;11;"therea";11;0;100
0;21;"thereas";21;0;100
0;345;"thereasa";345;0;100
0;5;"therease";5;0;100
8;0;"theren";8;100;0
0;23;"theres";23;0;100
1212;395858;"theresa";397070;0.305235852620445;99.6947641473796
0;41;"theresaann";41;0;100
0;17;"theresamarie";17;0;100
0;5;"theresann";5;0;100
5;34687;"therese";34692;0.0144125446788885;99.9855874553211
0;273;"theresea";273;0;100
0;1765;"theresia";1765;0;100
0;26;"theresita";26;0;100
0;2111;"theressa";2111;0;100
0;5;"theressia";5;0;100
0;21;"theretha";21;0;100
0;5;"thereza";5;0;100
0;22;"theria";22;0;100
79;0;"therin";79;100;0
16;0;"therion";16;100;0
0;352;"therisa";352;0;100
0;114;"therma";114;0;100
1885;0;"therman";1885;100;0
723;0;"thermon";723;100;0
16;0;"thermond";16;100;0
12247;32;"theron";12279;99.7393924586693;0.260607541330727
5;0;"therone";5;100;0
5;0;"therrell";5;100;0
5;0;"therrin";5;100;0
241;0;"therron";241;100;0
0;1071;"thersa";1071;0;100
0;5;"therse";5;0;100
0;125;"thersea";125;0;100
0;73;"thersia";73;0;100
30;16;"theryn";46;65.2173913043478;34.7826086956522
0;5;"thesa";5;0;100
204;0;"theseus";204;100;0
0;6;"thesha";6;0;100
5;0;"thessalonia";5;100;0
0;59;"thessaly";59;0;100
0;402;"theta";402;0;100
0;147;"thetis";147;0;100
59;0;"theus";59;100;0
63;402;"thi";465;13.5483870967742;86.4516129032258
0;233;"thia";233;0;100
5128;0;"thiago";5128;100;0
12;0;"thian";12;100;0
0;40;"thiana";40;0;100
0;42;"thiara";42;0;100
24;0;"thibault";24;100;0
0;23;"thida";23;0;100
5;0;"thiego";5;100;0
5;0;"thiel";5;100;0
912;29;"thien";941;96.9181721572795;3.08182784272051
50;29;"thienan";79;63.2911392405063;36.7088607594937
0;38;"thienkim";38;0;100
6;0;"thienlong";6;100;0
263;0;"thierno";263;100;0
672;26;"thierry";698;96.2750716332378;3.72492836676218
96;0;"thijs";96;100;0
0;5;"thilda";5;0;100
6;0;"thilo";6;100;0
757;0;"thimothy";757;100;0
222;0;"thinh";222;100;0
0;5;"thira";5;0;100
5;0;"thirl";5;100;0
6;0;"thirston";6;100;0
0;183;"thirza";183;0;100
0;13;"thisbe";13;0;100
0;5;"thistle";5;0;100
0;5;"thiya";5;0;100
0;5;"thlema";5;0;100
46;6;"tho";52;88.4615384615385;11.5384615384615
0;5;"thoa";5;0;100
185;0;"thoams";185;100;0
5;0;"thobias";5;100;0
18;0;"thoburn";18;100;0
6;0;"thoedore";6;100;0
10;0;"thoeun";10;100;0
835;0;"thom";835;100;0
78;20;"thoma";98;79.5918367346939;20.4081632653061
0;5;"thomara";5;0;100
2252894;8243;"thomas";2261137;99.6354488914206;0.364551108579445
0;304;"thomasa";304;0;100
0;768;"thomasena";768;0;100
0;200;"thomasene";200;0;100
0;63;"thomasenia";63;0;100
0;10;"thomasin";10;0;100
0;3754;"thomasina";3754;0;100
0;2234;"thomasine";2234;0;100
0;5;"thomasita";5;0;100
54;0;"thomasjames";54;100;0
16;0;"thomasjohn";16;100;0
7;0;"thomaslee";7;100;0
11;0;"thomasmichael";11;100;0
5;0;"thomason";5;100;0
5;0;"thomass";5;100;0
411;0;"thomes";411;100;0
0;5;"thomesa";5;0;100
0;33;"thomesha";33;0;100
0;16;"thomia";16;0;100
7;0;"thomias";7;100;0
0;7;"thomisha";7;0;100
12;0;"thommas";12;100;0
17;0;"thommy";17;100;0
121;0;"thomos";121;100;0
2182;0;"thompson";2182;100;0
215;0;"thoms";215;100;0
214;0;"thomson";214;100;0
5;0;"thon";5;100;0
0;26;"thonda";26;0;100
305;0;"thong";305;100;0
5;0;"thony";5;100;0
4135;0;"thor";4135;100;0
0;1912;"thora";1912;0;100
5;0;"thorald";5;100;0
5;0;"thoralf";5;100;0
10;0;"thoran";10;100;0
0;10;"thordis";10;0;100
11;0;"thoreau";11;100;0
116;0;"thoren";116;100;0
10;0;"thorian";10;100;0
1026;0;"thorin";1026;100;0
0;5;"thorine";5;0;100
0;6;"thoris";6;0;100
245;0;"thorn";245;100;0
396;0;"thorne";396;100;0
22;0;"thornell";22;100;0
2845;0;"thornton";2845;100;0
5;0;"thornwell";5;100;0
6;0;"thorpe";6;100;0
16;0;"thorsen";16;100;0
11;0;"thorson";11;100;0
107;0;"thorsten";107;100;0
42;0;"thorton";42;100;0
5;0;"thorval";5;100;0
109;0;"thorvald";109;100;0
46;0;"thorwald";46;100;0
32;0;"thoryn";32;100;0
118;0;"thos";118;100;0
0;659;"threasa";659;0;100
0;22;"threase";22;0;100
0;2240;"thresa";2240;0;100
0;10;"threse";10;0;100
0;182;"thresea";182;0;100
0;220;"thresia";220;0;100
0;973;"thressa";973;0;100
0;5;"thressia";5;0;100
0;6;"thressie";6;0;100
0;5;"thrisa";5;0;100
0;18;"thrisha";18;0;100
30;0;"thristan";30;100;0
6;0;"thristen";6;100;0
17;0;"thristian";17;100;0
5;810;"thu";815;0.613496932515337;99.3865030674847
207;5;"thuan";212;97.6415094339623;2.35849056603774
0;5;"thuhuong";5;0;100
0;148;"thula";148;0;100
376;0;"thunder";376;100;0
7;37;"thuong";44;15.9090909090909;84.0909090909091
0;5;"thuraya";5;0;100
0;5;"thurayya";5;0;100
5;0;"thurber";5;100;0
18;0;"thure";18;100;0
5;0;"thurgood";5;100;0
295;0;"thurl";295;100;0
0;5;"thurla";5;0;100
0;70;"thurley";70;0;100
39;0;"thurlo";39;100;0
416;0;"thurlow";416;100;0
0;67;"thurma";67;0;100
15984;5;"thurman";15989;99.9687285008443;0.0312714991556695
1053;0;"thurmon";1053;100;0
1002;0;"thurmond";1002;100;0
6;0;"thurnell";6;100;0
0;134;"thursa";134;0;100
0;6;"thursie";6;0;100
3392;0;"thurston";3392;100;0
0;71;"thurza";71;0;100
0;10;"thusnelda";10;0;100
0;5;"thuthuy";5;0;100
17;1076;"thuy";1093;1.55535224153705;98.4446477584629
0;39;"thuytien";39;0;100
0;24;"thuytrang";24;0;100
0;28;"thuyvi";28;0;100
0;5;"thuyvy";5;0;100
0;361;"thy";361;0;100
13;0;"thyago";13;100;0
0;7;"thyais";7;0;100
0;19;"thyda";19;0;100
10;0;"thyler";10;100;0
0;45;"thyme";45;0;100
0;1227;"thyra";1227;0;100
5;0;"thyrome";5;100;0
5;0;"thyron";5;100;0
5;0;"thyrone";5;100;0
0;16;"thyrza";16;0;100
5;0;"thys";5;100;0
57;12;"ti";69;82.6086956521739;17.3913043478261
64;32545;"tia";32609;0.196264834861541;99.8037351651385
0;29;"tiaa";29;0;100
0;5;"tiadra";5;0;100
1738;0;"tiago";1738;100;0
0;551;"tiah";551;0;100
0;7;"tiahja";7;0;100
0;434;"tiahna";434;0;100
0;461;"tiaira";461;0;100
0;59;"tiairra";59;0;100
0;14;"tiaisha";14;0;100
0;140;"tiaja";140;0;100
0;114;"tiajah";114;0;100
0;374;"tiajuana";374;0;100
0;5;"tiaka";5;0;100
0;5;"tiala";5;0;100
0;36;"tialisa";36;0;100
28;0;"tiam";28;100;0
0;17;"tiamara";17;0;100
0;134;"tiamarie";134;0;100
0;5;"tiamia";5;0;100
214;148;"tian";362;59.1160220994475;40.8839779005525
9;25645;"tiana";25654;0.0350822483823185;99.9649177516177
0;218;"tianah";218;0;100
0;10;"tianamarie";10;0;100
0;29;"tianca";29;0;100
0;13;"tianda";13;0;100
0;484;"tiandra";484;0;100
66;0;"tiandre";66;100;0
0;7;"tiandrea";7;0;100
0;5;"tiandria";5;0;100
0;71;"tiane";71;0;100
0;6;"tianee";6;0;100
0;663;"tiani";663;0;100
0;15;"tiania";15;0;100
0;6;"tianie";6;0;100
0;67;"tiann";67;0;100
0;12344;"tianna";12344;0;100
0;227;"tiannah";227;0;100
0;190;"tianne";190;0;100
0;149;"tianni";149;0;100
0;5;"tianny";5;0;100
16;0;"tiano";16;100;0
61;0;"tiant";61;100;0
5;16;"tiante";21;23.8095238095238;76.1904761904762
0;5;"tiany";5;0;100
5;0;"tianyi";5;100;0
0;5;"tiaona";5;0;100
61;23043;"tiara";23104;0.264023545706371;99.7359764542936
0;452;"tiarah";452;0;100
0;17;"tiaraoluwa";17;0;100
0;1191;"tiare";1191;0;100
0;61;"tiari";61;0;100
0;92;"tiaria";92;0;100
26;0;"tiarnan";26;100;0
0;3505;"tiarra";3505;0;100
0;68;"tiarrah";68;0;100
0;5;"tiarre";5;0;100
0;371;"tiasha";371;0;100
0;455;"tiasia";455;0;100
0;552;"tiauna";552;0;100
0;7;"tiaundra";7;0;100
0;80;"tiaunna";80;0;100
0;9;"tiaura";9;0;100
58;0;"tiawan";58;100;0
0;135;"tiawana";135;0;100
0;5;"tiawanda";5;0;100
0;95;"tiawanna";95;0;100
0;22;"tiawna";22;0;100
0;5;"tiaya";5;0;100
0;28;"tiayana";28;0;100
0;5;"tiayanna";5;0;100
5;0;"tibby";5;100;0
5;0;"tiberias";5;100;0
658;0;"tiberius";658;100;0
0;6;"tibisay";6;0;100
215;0;"tibor";215;100;0
0;16;"tiburcia";16;0;100
302;0;"tiburcio";302;100;0
0;7;"tica";7;0;100
0;56;"ticara";56;0;100
0;5;"ticarra";5;0;100
49;0;"tice";49;100;0
0;37;"ticey";37;0;100
0;5;"ticha";5;0;100
0;33;"tichelle";33;0;100
0;379;"tichina";379;0;100
0;100;"ticia";100;0;100
81;0;"tico";81;100;0
0;92;"tida";92;0;100
6;0;"tidiane";6;100;0
440;0;"tidus";440;100;0
0;75;"tiea";75;0;100
0;11;"tieanna";11;0;100
0;229;"tieara";229;0;100
0;150;"tiearra";150;0;100
0;118;"tieasha";118;0;100
0;24;"tieesha";24;0;100
15;0;"tieg";15;100;0
82;207;"tiegan";289;28.3737024221453;71.6262975778547
5;0;"tiege";5;100;0
11;0;"tiegen";11;100;0
0;90;"tieisha";90;0;100
0;18;"tieka";18;0;100
0;28;"tiela";28;0;100
193;35;"tieler";228;84.6491228070175;15.3508771929825
10;0;"tielor";10;100;0
0;11;"tiembra";11;0;100
15;0;"tiemeyer";15;100;0
723;476;"tien";1199;60.3002502085071;39.6997497914929
0;75;"tiena";75;0;100
0;74;"tienna";74;0;100
0;5;"tier";5;0;100
6;4042;"tiera";4048;0.148221343873518;99.8517786561265
0;54;"tierah";54;0;100
22;6;"tieran";28;78.5714285714286;21.4285714285714
0;5;"tieranee";5;0;100
0;40;"tieraney";40;0;100
0;5;"tierani";5;0;100
0;156;"tierany";156;0;100
0;5;"tiere";5;0;100
0;5;"tiereney";5;0;100
0;6;"tiereny";6;0;100
0;15;"tieria";15;0;100
0;29;"tierica";29;0;100
0;5;"tiericka";5;0;100
0;5;"tierna";5;0;100
1219;185;"tiernan";1404;86.8233618233618;13.1766381766382
23;3641;"tierney";3664;0.627729257641921;99.3722707423581
0;6;"tierni";6;0;100
0;30;"tierny";30;0;100
70;14668;"tierra";14738;0.474962681503596;99.5250373184964
0;103;"tierrah";103;0;100
375;117;"tierre";492;76.219512195122;23.780487804878
0;78;"tierria";78;0;100
0;99;"tiersa";99;0;100
0;47;"tierza";47;0;100
0;5;"tiesa";5;0;100
0;24;"tiese";24;0;100
0;2848;"tiesha";2848;0;100
0;192;"tieshia";192;0;100
0;7;"tieshka";7;0;100
6;0;"tieson";6;100;0
0;5;"tiessa";5;0;100
0;6;"tieysha";6;0;100
0;45;"tifa";45;0;100
0;36;"tifanee";36;0;100
0;872;"tifani";872;0;100
0;407;"tifanie";407;0;100
0;11;"tifanni";11;0;100
0;149;"tifanny";149;0;100
0;960;"tifany";960;0;100
6;0;"tifeoluwa";6;100;0
0;20;"tiferet";20;0;100
0;5;"tiffaine";5;0;100
0;48;"tiffancy";48;0;100
0;200;"tiffane";200;0;100
0;596;"tiffanee";596;0;100
0;2281;"tiffaney";2281;0;100
0;14839;"tiffani";14839;0;100
0;28;"tiffaniamber";28;0;100
0;8994;"tiffanie";8994;0;100
0;11;"tiffanique";11;0;100
0;5;"tiffannee";5;0;100
0;110;"tiffanni";110;0;100
0;182;"tiffannie";182;0;100
0;374;"tiffanny";374;0;100
1191;335593;"tiffany";336784;0.353639127749537;99.6463608722505
0;38;"tiffanyamber";38;0;100
0;91;"tiffanyann";91;0;100
0;54;"tiffanye";54;0;100
0;25;"tiffanymarie";25;0;100
0;139;"tiffay";139;0;100
0;53;"tiffeney";53;0;100
0;838;"tiffeny";838;0;100
0;6;"tifffany";6;0;100
0;10;"tiffiani";10;0;100
0;839;"tiffiany";839;0;100
0;60;"tiffin";60;0;100
0;37;"tiffinay";37;0;100
0;156;"tiffine";156;0;100
0;55;"tiffinee";55;0;100
0;1040;"tiffiney";1040;0;100
0;1290;"tiffini";1290;0;100
0;304;"tiffinie";304;0;100
0;2388;"tiffiny";2388;0;100
0;71;"tiffnay";71;0;100
0;1138;"tiffney";1138;0;100
0;17;"tiffni";17;0;100
0;5;"tiffnie";5;0;100
0;95;"tiffny";95;0;100
0;6;"tiffoni";6;0;100
0;15;"tiffonie";15;0;100
0;137;"tiffony";137;0;100
0;24;"tiffy";24;0;100
0;101;"tifini";101;0;100
0;11;"tifinie";11;0;100
0;11;"tifiny";11;0;100
0;35;"tifney";35;0;100
0;5;"tifni";5;0;100
0;6;"tifphanie";6;0;100
333;0;"tige";333;100;0
945;35;"tiger";980;96.4285714285714;3.57142857142857
0;17;"tigerlilly";17;0;100
0;236;"tigerlily";236;0;100
34;0;"tigh";34;100;0
463;0;"tighe";463;100;0
0;10;"tigra";10;0;100
309;0;"tigran";309;100;0
0;5;"tigre";5;0;100
0;24;"tihani";24;0;100
0;67;"tihanna";67;0;100
0;5;"tihara";5;0;100
5;0;"tiheim";5;100;0
0;48;"tihesha";48;0;100
0;5;"tihisha";5;0;100
0;38;"tiina";38;0;100
0;5;"tiiu";5;0;100
5;114;"tija";119;4.20168067226891;95.7983193277311
0;6;"tijae";6;0;100
5;89;"tijah";94;5.31914893617021;94.6808510638298
19;0;"tijan";19;100;0
0;69;"tijana";69;0;100
0;6;"tijanae";6;0;100
6;5;"tijay";11;54.5454545454545;45.4545454545455
0;35;"tijera";35;0;100
47;0;"tijon";47;100;0
408;0;"tijuan";408;100;0
0;1336;"tijuana";1336;0;100
0;26;"tijuanna";26;0;100
0;18;"tijwana";18;0;100
0;348;"tika";348;0;100
0;18;"tikara";18;0;100
0;11;"tikayla";11;0;100
0;21;"tikeisha";21;0;100
0;5;"tikela";5;0;100
0;5;"tikera";5;0;100
0;5;"tikeria";5;0;100
0;109;"tikesha";109;0;100
0;10;"tikeshia";10;0;100
0;43;"tikeya";43;0;100
0;7;"tikeyah";7;0;100
6;0;"tikhon";6;100;0
23;356;"tiki";379;6.06860158311346;93.9313984168866
0;254;"tikia";254;0;100
0;11;"tikila";11;0;100
0;7;"tikina";7;0;100
0;11;"tikira";11;0;100
0;278;"tikisha";278;0;100
0;62;"tikita";62;0;100
0;15;"tikiya";15;0;100
0;5;"tikiyah";5;0;100
0;22;"tikki";22;0;100
40;0;"tiko";40;100;0
0;6;"tikva";6;0;100
0;32;"tikvah";32;0;100
0;5;"tikyra";5;0;100
0;425;"tila";425;0;100
61;0;"tilak";61;100;0
6;0;"tilan";6;100;0
13;20;"tilar";33;39.3939393939394;60.6060606060606
0;1516;"tilda";1516;0;100
1024;38;"tilden";1062;96.4218455743879;3.57815442561205
108;0;"tildon";108;100;0
0;18;"tileah";18;0;100
0;5;"tilena";5;0;100
286;59;"tiler";345;82.8985507246377;17.1014492753623
0;17;"tilesha";17;0;100
634;0;"tilford";634;100;0
49;0;"tilghman";49;100;0
0;78;"tilia";78;0;100
13;0;"tilian";13;100;0
5;0;"tilio";5;100;0
0;23;"tilisa";23;0;100
0;49;"tilisha";49;0;100
0;17;"tiliyah";17;0;100
29;0;"till";29;100;0
0;36;"tilla";36;0;100
0;8;"tillee";8;0;100
5;0;"tiller";5;100;0
0;75;"tilley";75;0;100
7;0;"tillian";7;100;0
27;11276;"tillie";11303;0.238874635052641;99.7611253649474
5;0;"tillis";5;100;0
3270;0;"tillman";3270;100;0
146;0;"tillmon";146;100;0
0;838;"tilly";838;0;100
874;0;"tilman";874;100;0
16;0;"tilmer";16;100;0
557;0;"tilmon";557;100;0
5;0;"tilon";5;100;0
10;0;"tilor";10;100;0
372;0;"tilton";372;100;0
0;5;"tilwanda";5;0;100
0;11;"tilynn";11;0;100
82713;188;"tim";82901;99.773223483432;0.226776516567955
0;139;"tima";139;0;100
13;0;"timaeus";13;100;0
5;0;"timaj";5;100;0
0;39;"timaka";39;0;100
0;12;"timani";12;0;100
5;0;"timar";5;100;0
0;621;"timara";621;0;100
0;5;"timarah";5;0;100
5;0;"timarcus";5;100;0
0;10;"timaree";10;0;100
27;50;"timari";77;35.0649350649351;64.9350649350649
0;74;"timarie";74;0;100
85;0;"timarion";85;100;0
279;0;"timathy";279;100;0
0;223;"timaya";223;0;100
0;6;"timayah";6;0;100
478;957;"timber";1435;33.3101045296167;66.6898954703833
36;0;"timberland";36;100;0
0;76;"timberlee";76;0;100
0;6;"timberley";6;0;100
0;931;"timberly";931;0;100
0;102;"timberlyn";102;0;100
0;52;"timberlynn";52;0;100
0;15;"timbra";15;0;100
0;20;"timbre";20;0;100
0;151;"timea";151;0;100
0;5;"timeah";5;0;100
0;24;"timeca";24;0;100
0;16;"timeisha";16;0;100
0;1000;"timeka";1000;0;100
0;19;"timekia";19;0;100
0;37;"timeko";37;0;100
0;211;"timera";211;0;100
0;6;"timeria";6;0;100
0;498;"timesha";498;0;100
0;58;"timeshia";58;0;100
5;0;"timetrius";5;100;0
5;649;"timi";654;0.764525993883792;99.2354740061162
0;1059;"timia";1059;0;100
0;59;"timiah";59;0;100
0;107;"timica";107;0;100
0;7;"timicka";7;0;100
0;1006;"timika";1006;0;100
0;12;"timiki";12;0;100
0;32;"timikia";32;0;100
0;97;"timiko";97;0;100
6;0;"timileyin";6;100;0
10;0;"timiothy";10;100;0
0;63;"timira";63;0;100
0;295;"timisha";295;0;100
391;0;"timithy";391;100;0
0;23;"timitra";23;0;100
0;182;"timiya";182;0;100
0;172;"timiyah";172;0;100
649;0;"timm";649;100;0
0;23;"timmeka";23;0;100
0;27;"timmesha";27;0;100
0;6;"timmeshia";6;0;100
83;0;"timmey";83;100;0
0;124;"timmi";124;0;100
0;89;"timmia";89;0;100
0;5;"timmiah";5;0;100
3240;340;"timmie";3580;90.5027932960894;9.49720670391061
5;0;"timmithy";5;100;0
6;0;"timmon";6;100;0
13;0;"timmons";13;100;0
4060;0;"timmothy";4060;100;0
25537;168;"timmy";25705;99.3464306555145;0.653569344485509
0;67;"timmya";67;0;100
0;5;"timmyah";5;0;100
0;6;"timnesha";6;0;100
173;0;"timo";173;100;0
19;0;"timofei";19;100;0
336;0;"timofey";336;100;0
272;0;"timohty";272;100;0
11;0;"timohy";11;100;0
0;40;"timolin";40;0;100
0;9;"timolyn";9;0;100
438;0;"timon";438;100;0
5;0;"timone";5;100;0
850;0;"timonthy";850;100;0
0;23;"timora";23;0;100
12;0;"timorthy";12;100;0
5;0;"timote";5;100;0
0;55;"timotea";55;0;100
1215;0;"timoteo";1215;100;0
113;0;"timoth";113;100;0
15;0;"timothe";15;100;0
0;157;"timothea";157;0;100
212;0;"timothee";212;100;0
183;0;"timotheus";183;100;0
591;0;"timothey";591;100;0
6;0;"timothhy";6;100;0
17;0;"timothie";17;100;0
1064787;4326;"timothy";1069113;99.5953655039271;0.404634496072913
46;0;"timothyjames";46;100;0
5;0;"timothyjohn";5;100;0
11;0;"timothyy";11;100;0
141;0;"timoty";141;100;0
76;0;"timouthy";76;100;0
18;0;"timthoy";18;100;0
28;0;"timthy";28;100;0
80;0;"timtohy";80;100;0
542;0;"timur";542;100;0
0;372;"timya";372;0;100
0;49;"timyah";49;0;100
0;15;"timyia";15;0;100
0;53;"timyra";53;0;100
418;0;"tin";418;100;0
905;290581;"tina";291486;0.31047803325031;99.6895219667497
0;11;"tinaka";11;0;100
0;12;"tinalouise";12;0;100
0;10;"tinamaria";10;0;100
0;1159;"tinamarie";1159;0;100
0;10;"tinasha";10;0;100
5;13;"tinashe";18;27.7777777777778;72.2222222222222
0;5;"tinasia";5;0;100
0;109;"tinaya";109;0;100
0;16;"tincie";16;0;100
0;29;"tincy";29;0;100
0;5;"tindra";5;0;100
0;108;"tine";108;0;100
0;60;"tinea";60;0;100
0;26;"tineisha";26;0;100
0;255;"tineka";255;0;100
0;23;"tineke";23;0;100
0;6;"tinelle";6;0;100
0;762;"tinesha";762;0;100
0;92;"tineshia";92;0;100
0;5;"tinette";5;0;100
5;290;"tiney";295;1.69491525423729;98.3050847457627
15;73;"ting";88;17.0454545454545;82.9545454545455
15;0;"tinh";15;100;0
0;10;"tini";10;0;100
0;387;"tinia";387;0;100
0;11;"tinica";11;0;100
0;61;"tinie";61;0;100
0;564;"tinika";564;0;100
0;8;"tiniki";8;0;100
0;6;"tinina";6;0;100
0;6;"tiniqua";6;0;100
0;1145;"tinisha";1145;0;100
0;29;"tinishia";29;0;100
0;99;"tinita";99;0;100
0;50;"tiniya";50;0;100
0;18;"tiniyah";18;0;100
0;10;"tinka";10;0;100
10;10;"tinker";20;50;50
0;234;"tinlee";234;0;100
